Date,Open,High,Low,Close,Volume,Adj Close
2001-09-26 00:00:00,117.89,117.89,117.89,117.89,1000000,117.89
2001-09-27 00:00:00,119.69,119.69,119.69,119.69,1000000,119.69
2001-09-28 00:00:00,119.23,119.23,119.23,119.23,1000000,119.23
2001-10-01 00:00:00,120.27,120.27,120.27,120.27,1000000,120.27
2001-10-02 00:00:00,120.78,120.78,120.78,120.78,1000000,120.78
2001-10-03 00:00:00,120.67,120.67,120.67,120.67,1000000,120.67
2001-10-04 00:00:00,120.63,120.63,120.63,120.63,1000000,120.63
2001-10-05 00:00:00,120.37,120.37,120.37,120.37,1000000,120.37
2001-10-09 00:00:00,120.2,120.2,120.2,120.2,1000000,120.2
2001-10-10 00:00:00,120.43,120.43,120.43,120.43,1000000,120.43
2001-10-11 00:00:00,121.57,121.57,121.57,121.57,1000000,121.57
2001-10-12 00:00:00,120.93,120.93,120.93,120.93,1000000,120.93
2001-10-15 00:00:00,120.94,120.94,120.94,120.94,1000000,120.94
2001-10-16 00:00:00,121.27,121.27,121.27,121.27,1000000,121.27
2001-10-17 00:00:00,121.05,121.05,121.05,121.05,1000000,121.05
2001-10-18 00:00:00,121.18,121.18,121.18,121.18,1000000,121.18
2001-10-19 00:00:00,121.15,121.15,121.15,121.15,1000000,121.15
2001-10-22 00:00:00,122.45,122.45,122.45,122.45,1000000,122.45
2001-10-23 00:00:00,122.83,122.83,122.83,122.83,1000000,122.83
2001-10-24 00:00:00,122.86,122.86,122.86,122.86,1000000,122.86
2001-10-25 00:00:00,122.72,122.72,122.72,122.72,1000000,122.72
2001-10-26 00:00:00,122.99,122.99,122.99,122.99,1000000,122.99
2001-10-29 00:00:00,122.08,122.08,122.08,122.08,1000000,122.08
2001-10-30 00:00:00,122.07,122.07,122.07,122.07,1000000,122.07
2001-10-31 00:00:00,122.54,122.54,122.54,122.54,1000000,122.54
2001-11-01 00:00:00,121.87,121.87,121.87,121.87,1000000,121.87
2001-11-02 00:00:00,121.68,121.68,121.68,121.68,1000000,121.68
2001-11-05 00:00:00,121.72,121.72,121.72,121.72,1000000,121.72
2001-11-06 00:00:00,121.15,121.15,121.15,121.15,1000000,121.15
2001-11-07 00:00:00,121.05,121.05,121.05,121.05,1000000,121.05
2001-11-08 00:00:00,119.98,119.98,119.98,119.98,1000000,119.98
2001-11-09 00:00:00,120.25,120.25,120.25,120.25,1000000,120.25
2001-11-13 00:00:00,121.45,121.45,121.45,121.45,1000000,121.45
2001-11-14 00:00:00,121.67,121.67,121.67,121.67,1000000,121.67
2001-11-15 00:00:00,122.4,122.4,122.4,122.4,1000000,122.4
2001-11-16 00:00:00,122.67,122.67,122.67,122.67,1000000,122.67
2001-11-19 00:00:00,123.27,123.27,123.27,123.27,1000000,123.27
2001-11-20 00:00:00,122.62,122.62,122.62,122.62,1000000,122.62
2001-11-21 00:00:00,123.19,123.19,123.19,123.19,1000000,123.19
2001-11-23 00:00:00,124.44,124.44,124.44,124.44,1000000,124.44
2001-11-26 00:00:00,124.2,124.2,124.2,124.2,1000000,124.2
2001-11-27 00:00:00,124.17,124.17,124.17,124.17,1000000,124.17
2001-11-28 00:00:00,123.29,123.29,123.29,123.29,1000000,123.29
2001-11-29 00:00:00,123.82,123.82,123.82,123.82,1000000,123.82
2001-11-30 00:00:00,123.22,123.22,123.22,123.22,1000000,123.22
2001-12-03 00:00:00,123.9,123.9,123.9,123.9,1000000,123.9
2001-12-04 00:00:00,124.28,124.28,124.28,124.28,1000000,124.28
2001-12-05 00:00:00,124.4,124.4,124.4,124.4,1000000,124.4
2001-12-06 00:00:00,124.83,124.83,124.83,124.83,1000000,124.83
2001-12-07 00:00:00,125.66,125.66,125.66,125.66,1000000,125.66
2001-12-10 00:00:00,126.27,126.27,126.27,126.27,1000000,126.27
2001-12-11 00:00:00,126.23,126.23,126.23,126.23,1000000,126.23
2001-12-12 00:00:00,126.52,126.52,126.52,126.52,1000000,126.52
2001-12-13 00:00:00,126.32,126.32,126.32,126.32,1000000,126.32
2001-12-14 00:00:00,127.24,127.24,127.24,127.24,1000000,127.24
2001-12-17 00:00:00,127.54,127.54,127.54,127.54,1000000,127.54
2001-12-18 00:00:00,127.97,127.97,127.97,127.97,1000000,127.97
2001-12-19 00:00:00,128.2,128.2,128.2,128.2,1000000,128.2
2001-12-20 00:00:00,128.55,128.55,128.55,128.55,1000000,128.55
2001-12-21 00:00:00,129.48,129.48,129.48,129.48,1000000,129.48
2001-12-24 00:00:00,129.9,129.9,129.9,129.9,1000000,129.9
2001-12-26 00:00:00,130.79,130.79,130.79,130.79,1000000,130.79
2001-12-27 00:00:00,131.47,131.47,131.47,131.47,1000000,131.47
2001-12-28 00:00:00,131.3,131.3,131.3,131.3,1000000,131.3
2001-12-31 00:00:00,131.04,131.04,131.04,131.04,1000000,131.04
2002-01-02 00:00:00,132.02,132.02,132.02,132.02,1000000,132.02
2002-01-03 00:00:00,131.76,131.76,131.76,131.76,1000000,131.76
2002-01-04 00:00:00,131.02,131.02,131.02,131.02,1000000,131.02
2002-01-07 00:00:00,130.93,130.93,130.93,130.93,1000000,130.93
2002-01-08 00:00:00,132.53,132.53,132.53,132.53,1000000,132.53
2002-01-09 00:00:00,132.62,132.62,132.62,132.62,1000000,132.62
2002-01-10 00:00:00,132.61,132.61,132.61,132.61,1000000,132.61
2002-01-11 00:00:00,132.17,132.17,132.17,132.17,1000000,132.17
2002-01-14 00:00:00,131.83,131.83,131.83,131.83,1000000,131.83
2002-01-15 00:00:00,131.14,131.14,131.14,131.14,1000000,131.14
2002-01-16 00:00:00,131.77,131.77,131.77,131.77,1000000,131.77
2002-01-17 00:00:00,132.13,132.13,132.13,132.13,1000000,132.13
2002-01-18 00:00:00,132.64,132.64,132.64,132.64,1000000,132.64
2002-01-22 00:00:00,133.98,133.98,133.98,133.98,1000000,133.98
2002-01-23 00:00:00,134.25,134.25,134.25,134.25,1000000,134.25
2002-01-24 00:00:00,134.64,134.64,134.64,134.64,1000000,134.64
2002-01-25 00:00:00,134.47,134.47,134.47,134.47,1000000,134.47
2002-01-28 00:00:00,133.43,133.43,133.43,133.43,1000000,133.43
2002-01-29 00:00:00,133.51,133.51,133.51,133.51,1000000,133.51
2002-01-30 00:00:00,132.84,132.84,132.84,132.84,1000000,132.84
2002-01-31 00:00:00,134.06,134.06,134.06,134.06,1000000,134.06
2002-02-01 00:00:00,133.77,133.77,133.77,133.77,1000000,133.77
2002-02-04 00:00:00,132.71,132.71,132.71,132.71,1000000,132.71
2002-02-05 00:00:00,133.9,133.9,133.9,133.9,1000000,133.9
2002-02-06 00:00:00,133.72,133.72,133.72,133.72,1000000,133.72
2002-02-07 00:00:00,133.49,133.49,133.49,133.49,1000000,133.49
2002-02-08 00:00:00,134.77,134.77,134.77,134.77,1000000,134.77
2002-02-11 00:00:00,133.62,133.62,133.62,133.62,1000000,133.62
2002-02-12 00:00:00,132.82,132.82,132.82,132.82,1000000,132.82
2002-02-13 00:00:00,133.23,133.23,133.23,133.23,1000000,133.23
2002-02-14 00:00:00,132.26,132.26,132.26,132.26,1000000,132.26
2002-02-15 00:00:00,132.76,132.76,132.76,132.76,1000000,132.76
2002-02-19 00:00:00,133.45,133.45,133.45,133.45,1000000,133.45
2002-02-20 00:00:00,133.76,133.76,133.76,133.76,1000000,133.76
2002-02-21 00:00:00,134.27,134.27,134.27,134.27,1000000,134.27
2002-02-22 00:00:00,133.85,133.85,133.85,133.85,1000000,133.85
2002-02-25 00:00:00,133.89,133.89,133.89,133.89,1000000,133.89
2002-02-26 00:00:00,134.35,134.35,134.35,134.35,1000000,134.35
2002-02-27 00:00:00,134.63,134.63,134.63,134.63,1000000,134.63
2002-02-28 00:00:00,133.96,133.96,133.96,133.96,1000000,133.96
2002-03-01 00:00:00,133.35,133.35,133.35,133.35,1000000,133.35
2002-03-04 00:00:00,132.2,132.2,132.2,132.2,1000000,132.2
2002-03-05 00:00:00,132.31,132.31,132.31,132.31,1000000,132.31
2002-03-06 00:00:00,130.85,130.85,130.85,130.85,1000000,130.85
2002-03-07 00:00:00,127.07,127.07,127.07,127.07,1000000,127.07
2002-03-08 00:00:00,128.21,128.21,128.21,128.21,1000000,128.21
2002-03-11 00:00:00,128.08,128.08,128.08,128.08,1000000,128.08
2002-03-12 00:00:00,128.67,128.67,128.67,128.67,1000000,128.67
2002-03-13 00:00:00,129.43,129.43,129.43,129.43,1000000,129.43
2002-03-14 00:00:00,128.94,128.94,128.94,128.94,1000000,128.94
2002-03-15 00:00:00,129.1,129.1,129.1,129.1,1000000,129.1
2002-03-18 00:00:00,131.27,131.27,131.27,131.27,1000000,131.27
2002-03-19 00:00:00,132.3,132.3,132.3,132.3,1000000,132.3
2002-03-20 00:00:00,131.6,131.6,131.6,131.6,1000000,131.6
2002-03-21 00:00:00,131.86,131.86,131.86,131.86,1000000,131.86
2002-03-22 00:00:00,132.88,132.88,132.88,132.88,1000000,132.88
2002-03-25 00:00:00,133.46,133.46,133.46,133.46,1000000,133.46
2002-03-26 00:00:00,132.78,132.78,132.78,132.78,1000000,132.78
2002-03-27 00:00:00,132.61,132.61,132.61,132.61,1000000,132.61
2002-03-28 00:00:00,132.61,132.61,132.61,132.61,1000000,132.61
2002-03-29 00:00:00,132.7,132.7,132.7,132.7,1000000,132.7
2002-04-01 00:00:00,133.32,133.32,133.32,133.32,1000000,133.32
2002-04-02 00:00:00,133.4,133.4,133.4,133.4,1000000,133.4
2002-04-03 00:00:00,132.65,132.65,132.65,132.65,1000000,132.65
2002-04-04 00:00:00,132.3,132.3,132.3,132.3,1000000,132.3
2002-04-05 00:00:00,131.73,131.73,131.73,131.73,1000000,131.73
2002-04-08 00:00:00,131.27,131.27,131.27,131.27,1000000,131.27
2002-04-09 00:00:00,131.03,131.03,131.03,131.03,1000000,131.03
2002-04-10 00:00:00,130.75,130.75,130.75,130.75,1000000,130.75
2002-04-11 00:00:00,131.55,131.55,131.55,131.55,1000000,131.55
2002-04-12 00:00:00,132.09,132.09,132.09,132.09,1000000,132.09
2002-04-15 00:00:00,131.95,131.95,131.95,131.95,1000000,131.95
2002-04-16 00:00:00,131.19,131.19,131.19,131.19,1000000,131.19
2002-04-17 00:00:00,130.7,130.7,130.7,130.7,1000000,130.7
2002-04-18 00:00:00,129.84,129.84,129.84,129.84,1000000,129.84
2002-04-19 00:00:00,130.5,130.5,130.5,130.5,1000000,130.5
2002-04-22 00:00:00,129.9,129.9,129.9,129.9,1000000,129.9
2002-04-23 00:00:00,129.89,129.89,129.89,129.89,1000000,129.89
2002-04-24 00:00:00,129.76,129.76,129.76,129.76,1000000,129.76
2002-04-25 00:00:00,128.4,128.4,128.4,128.4,1000000,128.4
2002-04-26 00:00:00,128.18,128.18,128.18,128.18,1000000,128.18
2002-04-29 00:00:00,128.13,128.13,128.13,128.13,1000000,128.13
2002-04-30 00:00:00,128.45,128.45,128.45,128.45,1000000,128.45
2002-05-01 00:00:00,127.45,127.45,127.45,127.45,1000000,127.45
2002-05-02 00:00:00,128.02,128.02,128.02,128.02,1000000,128.02
2002-05-03 00:00:00,127.21,127.21,127.21,127.21,1000000,127.21
2002-05-06 00:00:00,127.27,127.27,127.27,127.27,1000000,127.27
2002-05-07 00:00:00,127.8,127.8,127.8,127.8,1000000,127.8
2002-05-08 00:00:00,128.64,128.64,128.64,128.64,1000000,128.64
2002-05-09 00:00:00,128.36,128.36,128.36,128.36,1000000,128.36
2002-05-10 00:00:00,127.89,127.89,127.89,127.89,1000000,127.89
2002-05-13 00:00:00,127.69,127.69,127.69,127.69,1000000,127.69
2002-05-14 00:00:00,128.66,128.66,128.66,128.66,1000000,128.66
2002-05-15 00:00:00,127.92,127.92,127.92,127.92,1000000,127.92
2002-05-16 00:00:00,128.19,128.19,128.19,128.19,1000000,128.19
2002-05-17 00:00:00,126.03,126.03,126.03,126.03,1000000,126.03
2002-05-20 00:00:00,125.64,125.64,125.64,125.64,1000000,125.64
2002-05-21 00:00:00,123.83,123.83,123.83,123.83,1000000,123.83
2002-05-22 00:00:00,124.16,124.16,124.16,124.16,1000000,124.16
2002-05-23 00:00:00,124.84,124.84,124.84,124.84,1000000,124.84
2002-05-24 00:00:00,124.71,124.71,124.71,124.71,1000000,124.71
2002-05-28 00:00:00,124.38,124.38,124.38,124.38,1000000,124.38
2002-05-29 00:00:00,124.35,124.35,124.35,124.35,1000000,124.35
2002-05-30 00:00:00,123.08,123.08,123.08,123.08,1000000,123.08
2002-05-31 00:00:00,124.13,124.13,124.13,124.13,1000000,124.13
2002-06-03 00:00:00,123.69,123.69,123.69,123.69,1000000,123.69
2002-06-04 00:00:00,123.95,123.95,123.95,123.95,1000000,123.95
2002-06-05 00:00:00,124.4,124.4,124.4,124.4,1000000,124.4
2002-06-06 00:00:00,124.34,124.34,124.34,124.34,1000000,124.34
2002-06-07 00:00:00,124.49,124.49,124.49,124.49,1000000,124.49
2002-06-10 00:00:00,124.6,124.6,124.6,124.6,1000000,124.6
2002-06-11 00:00:00,125.56,125.56,125.56,125.56,1000000,125.56
2002-06-12 00:00:00,125.64,125.64,125.64,125.64,1000000,125.64
2002-06-13 00:00:00,125.12,125.12,125.12,125.12,1000000,125.12
2002-06-14 00:00:00,124.25,124.25,124.25,124.25,1000000,124.25
2002-06-17 00:00:00,124.37,124.37,124.37,124.37,1000000,124.37
2002-06-18 00:00:00,124.56,124.56,124.56,124.56,1000000,124.56
2002-06-19 00:00:00,124.04,124.04,124.04,124.04,1000000,124.04
2002-06-20 00:00:00,123.33,123.33,123.33,123.33,1000000,123.33
2002-06-21 00:00:00,121.23,121.23,121.23,121.23,1000000,121.23
2002-06-24 00:00:00,121.28,121.28,121.28,121.28,1000000,121.28
2002-06-25 00:00:00,121.9,121.9,121.9,121.9,1000000,121.9
2002-06-26 00:00:00,119.83,119.83,119.83,119.83,1000000,119.83
2002-06-27 00:00:00,119.38,119.38,119.38,119.38,1000000,119.38
2002-06-28 00:00:00,119.85,119.85,119.85,119.85,1000000,119.85
2002-07-01 00:00:00,120.04,120.04,120.04,120.04,1000000,120.04
2002-07-02 00:00:00,120.13,120.13,120.13,120.13,1000000,120.13
2002-07-03 00:00:00,119.77,119.77,119.77,119.77,1000000,119.77
2002-07-05 00:00:00,120.19,120.19,120.19,120.19,1000000,120.19
2002-07-08 00:00:00,118.66,118.66,118.66,118.66,1000000,118.66
2002-07-09 00:00:00,117.85,117.85,117.85,117.85,1000000,117.85
2002-07-10 00:00:00,117.94,117.94,117.94,117.94,1000000,117.94
2002-07-11 00:00:00,116.62,116.62,116.62,116.62,1000000,116.62
2002-07-12 00:00:00,116.73,116.73,116.73,116.73,1000000,116.73
2002-07-15 00:00:00,116.06,116.06,116.06,116.06,1000000,116.06
2002-07-16 00:00:00,115.71,115.71,115.71,115.71,1000000,115.71
2002-07-17 00:00:00,116.24,116.24,116.24,116.24,1000000,116.24
2002-07-18 00:00:00,117.02,117.02,117.02,117.02,1000000,117.02
2002-07-19 00:00:00,115.73,115.73,115.73,115.73,1000000,115.73
2002-07-22 00:00:00,116.22,116.22,116.22,116.22,1000000,116.22
2002-07-23 00:00:00,117.35,117.35,117.35,117.35,1000000,117.35
2002-07-24 00:00:00,116.33,116.33,116.33,116.33,1000000,116.33
2002-07-25 00:00:00,116.87,116.87,116.87,116.87,1000000,116.87
2002-07-26 00:00:00,118.78,118.78,118.78,118.78,1000000,118.78
2002-07-29 00:00:00,119.87,119.87,119.87,119.87,1000000,119.87
2002-07-30 00:00:00,119.9,119.9,119.9,119.9,1000000,119.9
2002-07-31 00:00:00,119.77,119.77,119.77,119.77,1000000,119.77
2002-08-01 00:00:00,119.1,119.1,119.1,119.1,1000000,119.1
2002-08-02 00:00:00,118.98,118.98,118.98,118.98,1000000,118.98
2002-08-05 00:00:00,119.26,119.26,119.26,119.26,1000000,119.26
2002-08-06 00:00:00,121.14,121.14,121.14,121.14,1000000,121.14
2002-08-07 00:00:00,120.37,120.37,120.37,120.37,1000000,120.37
2002-08-08 00:00:00,121.04,121.04,121.04,121.04,1000000,121.04
2002-08-09 00:00:00,120.15,120.15,120.15,120.15,1000000,120.15
2002-08-12 00:00:00,118.85,118.85,118.85,118.85,1000000,118.85
2002-08-13 00:00:00,119.08,119.08,119.08,119.08,1000000,119.08
2002-08-14 00:00:00,116.53,116.53,116.53,116.53,1000000,116.53
2002-08-15 00:00:00,117.28,117.28,117.28,117.28,1000000,117.28
2002-08-16 00:00:00,117.51,117.51,117.51,117.51,1000000,117.51
2002-08-19 00:00:00,118.53,118.53,118.53,118.53,1000000,118.53
2002-08-20 00:00:00,118.84,118.84,118.84,118.84,1000000,118.84
2002-08-21 00:00:00,118.54,118.54,118.54,118.54,1000000,118.54
2002-08-22 00:00:00,119.85,119.85,119.85,119.85,1000000,119.85
2002-08-23 00:00:00,119.53,119.53,119.53,119.53,1000000,119.53
2002-08-26 00:00:00,119.54,119.54,119.54,119.54,1000000,119.54
2002-08-27 00:00:00,118.31,118.31,118.31,118.31,1000000,118.31
2002-08-28 00:00:00,118.31,118.31,118.31,118.31,1000000,118.31
2002-08-29 00:00:00,118.34,118.34,118.34,118.34,1000000,118.34
2002-08-30 00:00:00,118.76,118.76,118.76,118.76,1000000,118.76
2002-09-03 00:00:00,117.12,117.12,117.12,117.12,1000000,117.12
2002-09-04 00:00:00,118.01,118.01,118.01,118.01,1000000,118.01
2002-09-05 00:00:00,118.34,118.34,118.34,118.34,1000000,118.34
2002-09-06 00:00:00,118.48,118.48,118.48,118.48,1000000,118.48
2002-09-09 00:00:00,118.85,118.85,118.85,118.85,1000000,118.85
2002-09-10 00:00:00,119.78,119.78,119.78,119.78,1000000,119.78
2002-09-11 00:00:00,120.64,120.64,120.64,120.64,1000000,120.64
2002-09-12 00:00:00,120.68,120.68,120.68,120.68,1000000,120.68
2002-09-13 00:00:00,121.5,121.5,121.5,121.5,1000000,121.5
2002-09-16 00:00:00,122.17,122.17,122.17,122.17,1000000,122.17
2002-09-17 00:00:00,122.64,122.64,122.64,122.64,1000000,122.64
2002-09-18 00:00:00,121.49,121.49,121.49,121.49,1000000,121.49
2002-09-19 00:00:00,121.48,121.48,121.48,121.48,1000000,121.48
2002-09-20 00:00:00,123.16,123.16,123.16,123.16,1000000,123.16
2002-09-23 00:00:00,123.93,123.93,123.93,123.93,1000000,123.93
2002-09-24 00:00:00,123.38,123.38,123.38,123.38,1000000,123.38
2002-09-25 00:00:00,122.72,122.72,122.72,122.72,1000000,122.72
2002-09-26 00:00:00,122.59,122.59,122.59,122.59,1000000,122.59
2002-09-27 00:00:00,122.86,122.86,122.86,122.86,1000000,122.86
2002-09-30 00:00:00,121.74,121.74,121.74,121.74,1000000,121.74
2002-10-01 00:00:00,122.73,122.73,122.73,122.73,1000000,122.73
2002-10-02 00:00:00,123.21,123.21,123.21,123.21,1000000,123.21
2002-10-03 00:00:00,123.04,123.04,123.04,123.04,1000000,123.04
2002-10-04 00:00:00,123.02,123.02,123.02,123.02,1000000,123.02
2002-10-07 00:00:00,124.44,124.44,124.44,124.44,1000000,124.44
2002-10-08 00:00:00,124.26,124.26,124.26,124.26,1000000,124.26
2002-10-09 00:00:00,123.55,123.55,123.55,123.55,1000000,123.55
2002-10-10 00:00:00,123.64,123.64,123.64,123.64,1000000,123.64
2002-10-11 00:00:00,124.04,124.04,124.04,124.04,1000000,124.04
2002-10-15 00:00:00,124.66,124.66,124.66,124.66,1000000,124.66
2002-10-16 00:00:00,124.3,124.3,124.3,124.3,1000000,124.3
2002-10-17 00:00:00,124.8,124.8,124.8,124.8,1000000,124.8
2002-10-18 00:00:00,125.52,125.52,125.52,125.52,1000000,125.52
2002-10-21 00:00:00,124.71,124.71,124.71,124.71,1000000,124.71
2002-10-22 00:00:00,125.09,125.09,125.09,125.09,1000000,125.09
2002-10-23 00:00:00,124.17,124.17,124.17,124.17,1000000,124.17
2002-10-24 00:00:00,124.77,124.77,124.77,124.77,1000000,124.77
2002-10-25 00:00:00,124.14,124.14,124.14,124.14,1000000,124.14
2002-10-28 00:00:00,123.64,123.64,123.64,123.64,1000000,123.64
2002-10-29 00:00:00,122.55,122.55,122.55,122.55,1000000,122.55
2002-10-30 00:00:00,122.91,122.91,122.91,122.91,1000000,122.91
2002-10-31 00:00:00,122.78,122.78,122.78,122.78,1000000,122.78
2002-11-01 00:00:00,122.16,122.16,122.16,122.16,1000000,122.16
2002-11-04 00:00:00,122.46,122.46,122.46,122.46,1000000,122.46
2002-11-05 00:00:00,121.84,121.84,121.84,121.84,1000000,121.84
2002-11-06 00:00:00,122.22,122.22,122.22,122.22,1000000,122.22
2002-11-07 00:00:00,121.26,121.26,121.26,121.26,1000000,121.26
2002-11-08 00:00:00,119.72,119.72,119.72,119.72,1000000,119.72
2002-11-12 00:00:00,119.57,119.57,119.57,119.57,1000000,119.57
2002-11-13 00:00:00,120.28,120.28,120.28,120.28,1000000,120.28
2002-11-14 00:00:00,120.45,120.45,120.45,120.45,1000000,120.45
2002-11-15 00:00:00,120.37,120.37,120.37,120.37,1000000,120.37
2002-11-18 00:00:00,121.15,121.15,121.15,121.15,1000000,121.15
2002-11-19 00:00:00,121.65,121.65,121.65,121.65,1000000,121.65
2002-11-20 00:00:00,122.52,122.52,122.52,122.52,1000000,122.52
2002-11-21 00:00:00,122.92,122.92,122.92,122.92,1000000,122.92
2002-11-22 00:00:00,122.84,122.84,122.84,122.84,1000000,122.84
2002-11-25 00:00:00,122.32,122.32,122.32,122.32,1000000,122.32
2002-11-26 00:00:00,121.89,121.89,121.89,121.89,1000000,121.89
2002-11-27 00:00:00,122.21,122.21,122.21,122.21,1000000,122.21
2002-11-29 00:00:00,122.72,122.72,122.72,122.72,1000000,122.72
2002-12-02 00:00:00,124.61,124.61,124.61,124.61,1000000,124.61
2002-12-03 00:00:00,124.42,124.42,124.42,124.42,1000000,124.42
2002-12-04 00:00:00,124.84,124.84,124.84,124.84,1000000,124.84
2002-12-05 00:00:00,124.99,124.99,124.99,124.99,1000000,124.99
2002-12-06 00:00:00,123.69,123.69,123.69,123.69,1000000,123.69
2002-12-09 00:00:00,123.36,123.36,123.36,123.36,1000000,123.36
2002-12-10 00:00:00,123.66,123.66,123.66,123.66,1000000,123.66
2002-12-11 00:00:00,123.46,123.46,123.46,123.46,1000000,123.46
2002-12-12 00:00:00,122.75,122.75,122.75,122.75,1000000,122.75
2002-12-13 00:00:00,120.71,120.71,120.71,120.71,1000000,120.71
2002-12-16 00:00:00,121.28,121.28,121.28,121.28,1000000,121.28
2002-12-17 00:00:00,121.27,121.27,121.27,121.27,1000000,121.27
2002-12-18 00:00:00,121.12,121.12,121.12,121.12,1000000,121.12
2002-12-19 00:00:00,120.86,120.86,120.86,120.86,1000000,120.86
2002-12-20 00:00:00,120.52,120.52,120.52,120.52,1000000,120.52
2002-12-23 00:00:00,120.77,120.77,120.77,120.77,1000000,120.77
2002-12-24 00:00:00,120.27,120.27,120.27,120.27,1000000,120.27
2002-12-26 00:00:00,120.12,120.12,120.12,120.12,1000000,120.12
2002-12-27 00:00:00,119.92,119.92,119.92,119.92,1000000,119.92
2002-12-30 00:00:00,118.38,118.38,118.38,118.38,1000000,118.38
2002-12-31 00:00:00,118.75,118.75,118.75,118.75,1000000,118.75
2003-01-02 00:00:00,119.86,119.86,119.86,119.86,1000000,119.86
2003-01-03 00:00:00,119.85,119.85,119.85,119.85,1000000,119.85
2003-01-06 00:00:00,119.06,119.06,119.06,119.06,1000000,119.06
2003-01-07 00:00:00,120.18,120.18,120.18,120.18,1000000,120.18
2003-01-08 00:00:00,119.35,119.35,119.35,119.35,1000000,119.35
2003-01-09 00:00:00,119.57,119.57,119.57,119.57,1000000,119.57
2003-01-10 00:00:00,119.44,119.44,119.44,119.44,1000000,119.44
2003-01-13 00:00:00,119.03,119.03,119.03,119.03,1000000,119.03
2003-01-14 00:00:00,117.96,117.96,117.96,117.96,1000000,117.96
2003-01-15 00:00:00,117.91,117.91,117.91,117.91,1000000,117.91
2003-01-16 00:00:00,118.02,118.02,118.02,118.02,1000000,118.02
2003-01-17 00:00:00,117.88,117.88,117.88,117.88,1000000,117.88
2003-01-21 00:00:00,118.57,118.57,118.57,118.57,1000000,118.57
2003-01-22 00:00:00,118.15,118.15,118.15,118.15,1000000,118.15
2003-01-23 00:00:00,117.83,117.83,117.83,117.83,1000000,117.83
2003-01-24 00:00:00,117.8,117.8,117.8,117.8,1000000,117.8
2003-01-27 00:00:00,118.64,118.64,118.64,118.64,1000000,118.64
2003-01-28 00:00:00,118.67,118.67,118.67,118.67,1000000,118.67
2003-01-29 00:00:00,118.13,118.13,118.13,118.13,1000000,118.13
2003-01-30 00:00:00,119.22,119.22,119.22,119.22,1000000,119.22
2003-01-31 00:00:00,119.96,119.96,119.96,119.96,1000000,119.96
2003-02-03 00:00:00,120.47,120.47,120.47,120.47,1000000,120.47
2003-02-04 00:00:00,119.75,119.75,119.75,119.75,1000000,119.75
2003-02-05 00:00:00,119.78,119.78,119.78,119.78,1000000,119.78
2003-02-06 00:00:00,119.93,119.93,119.93,119.93,1000000,119.93
2003-02-07 00:00:00,120.4,120.4,120.4,120.4,1000000,120.4
2003-02-10 00:00:00,121.25,121.25,121.25,121.25,1000000,121.25
2003-02-11 00:00:00,121.19,121.19,121.19,121.19,1000000,121.19
2003-02-12 00:00:00,121.3,121.3,121.3,121.3,1000000,121.3
2003-02-13 00:00:00,120.49,120.49,120.49,120.49,1000000,120.49
2003-02-14 00:00:00,120.41,120.41,120.41,120.41,1000000,120.41
2003-02-18 00:00:00,118.93,118.93,118.93,118.93,1000000,118.93
2003-02-19 00:00:00,118.65,118.65,118.65,118.65,1000000,118.65
2003-02-20 00:00:00,118.18,118.18,118.18,118.18,1000000,118.18
2003-02-21 00:00:00,118.78,118.78,118.78,118.78,1000000,118.78
2003-02-24 00:00:00,117.78,117.78,117.78,117.78,1000000,117.78
2003-02-25 00:00:00,117.14,117.14,117.14,117.14,1000000,117.14
2003-02-26 00:00:00,117.19,117.19,117.19,117.19,1000000,117.19
2003-02-27 00:00:00,117.58,117.58,117.58,117.58,1000000,117.58
2003-02-28 00:00:00,118.22,118.22,118.22,118.22,1000000,118.22
2003-03-03 00:00:00,117.93,117.93,117.93,117.93,1000000,117.93
2003-03-04 00:00:00,117.96,117.96,117.96,117.96,1000000,117.96
2003-03-05 00:00:00,117.32,117.32,117.32,117.32,1000000,117.32
2003-03-06 00:00:00,117.22,117.22,117.22,117.22,1000000,117.22
2003-03-07 00:00:00,116.47,116.47,116.47,116.47,1000000,116.47
2003-03-10 00:00:00,116.55,116.55,116.55,116.55,1000000,116.55
2003-03-11 00:00:00,117.07,117.07,117.07,117.07,1000000,117.07
2003-03-12 00:00:00,117.18,117.18,117.18,117.18,1000000,117.18
2003-03-13 00:00:00,118.31,118.31,118.31,118.31,1000000,118.31
2003-03-14 00:00:00,118.59,118.59,118.59,118.59,1000000,118.59
2003-03-17 00:00:00,118.45,118.45,118.45,118.45,1000000,118.45
2003-03-18 00:00:00,118.9,118.9,118.9,118.9,1000000,118.9
2003-03-19 00:00:00,120.13,120.13,120.13,120.13,1000000,120.13
2003-03-20 00:00:00,120.05,120.05,120.05,120.05,1000000,120.05
2003-03-21 00:00:00,121.42,121.42,121.42,121.42,1000000,121.42
2003-03-24 00:00:00,120.69,120.69,120.69,120.69,1000000,120.69
2003-03-25 00:00:00,120.03,120.03,120.03,120.03,1000000,120.03
2003-03-26 00:00:00,120.13,120.13,120.13,120.13,1000000,120.13
2003-03-27 00:00:00,119.78,119.78,119.78,119.78,1000000,119.78
2003-03-28 00:00:00,120.18,120.18,120.18,120.18,1000000,120.18
2003-03-31 00:00:00,118.07,118.07,118.07,118.07,1000000,118.07
